"","id","zona","piso","estrato","preciom","areaconst","parqueaderos","banios","habitaciones","tipo","barrio","longitud","latitud"
"962",5962,"Zona Sur","05",5,175,74,1,2,3,"Apartamento","capri",-76.53986,3.39191
"963",6175,"Zona Sur","05",5,350,270,3,3,4,"Apartamento","capri",-76.541,3.392
"964",6205,"Zona Sur","05",5,350,260,3,3,3,"Apartamento","capri",-76.54134,3.38954
"965",6207,"Zona Sur","05",4,345,97,1,3,3,"Apartamento","capri",-76.54134,3.38954
"966",6520,"Zona Sur","05",5,180,74,1,2,3,"Apartamento","capri",-76.543,3.393
"967",6523,"Zona Sur","05",5,280,96,1,3,3,"Apartamento","capri",-76.543,3.388
"968",5955,"Zona Sur","06",5,275,100,1,3,4,"Apartamento","capri",-76.53979,3.39273
"969",6133,"Zona Sur","06",4,275,90,1,2,3,"Apartamento","capri",-76.54093,3.38949
"970",6619,"Zona Sur","06",5,275,115,1,3,4,"Apartamento","capri",-76.54373,3.39161
"971",5946,"Zona Sur","08",5,280,96.56,1,3,3,"Apartamento","capri",-76.53969,3.38791
"972",120,"Zona Sur",NA,5,195,68,1,2,2,"Apartamento","capri",-76.48456,3.45308
"973",4732,"Zona Sur",NA,5,275,98,1,3,4,"Apartamento","capri",-76.53271,3.45091
"974",5760,"Zona Sur",NA,5,175,89,1,3,3,"Apartamento","capri",-76.538,3.389
"975",5890,"Zona Sur",NA,5,590,520,4,5,7,"Casa","capri",-76.53911,3.38848
"976",6026,"Zona Sur",NA,5,180,74,1,2,3,"Apartamento","capri",-76.54,3.39
"977",6153,"Zona Sur",NA,5,400,200,1,2,3,"Casa","capri",-76.541,3.392
"978",6503,"Zona Sur",NA,5,420,290,2,5,6,"Casa","capri",-76.543,3.388
"979",6521,"Zona Sur",NA,5,350,96,2,3,3,"Apartamento","capri",-76.543,3.387
"980",6522,"Zona Sur",NA,5,300,180,1,3,4,"Apartamento","capri",-76.543,3.386
"981",6524,"Zona Sur",NA,4,320,96,1,3,3,"Apartamento","capri",-76.543,3.387
"982",6703,"Zona Sur",NA,5,230,108,2,3,3,"Apartamento","capri",-76.544,3.391
"983",6704,"Zona Sur",NA,5,215,108,2,3,3,"Apartamento","capri",-76.544,3.391
"984",4686,"Zona Sur",NA,6,980,247,4,4,4,"Casa","cascajal",-76.53226,3.35986
"985",4373,"Zona Sur",NA,6,560,141,3,5,4,"Apartamento","cataya real",-76.531,3.347
"986",209,"Zona Oriente",NA,3,220,180,NA,5,9,"Casa","ceibas",-76.489,3.454
"987",1132,"Zona Centro",NA,5,325,89,1,2,3,"Apartamento","centelsa",-76.511,3.487
"988",4503,"Zona Norte","02",6,900,330,NA,2,3,"Casa","centenario",-76.53198,3.45165
"989",5391,"Zona Norte","03",5,150,63,1,2,2,"Apartamento","centenario",-76.53617,3.453
"990",5759,"Zona Oeste","03",4,170,75,1,2,2,"Apartamento","centenario",-76.538,3.452
"991",5610,"Zona Norte","06",5,420,149,2,2,3,"Apartamento","centenario",-76.53762,3.45327
"992",7362,"Zona Oeste","06",5,320,130,1,3,3,"Apartamento","centenario",-76.549,3.387
"993",5327,"Zona Norte","07",4,315,125,1,3,4,"Apartamento","centenario",-76.53593,3.45391
"994",4645,"Zona Norte","09",5,320,129,1,4,4,"Apartamento","centenario",-76.532,3.46
"995",5646,"Zona Norte","11",5,310,95,1,3,2,"Apartamento","Centenario",-76.53793,3.45426
"996",3737,"Zona Norte",NA,5,460,152,2,3,3,"Apartamento","centenario",-76.528,3.463
"997",4646,"Zona Norte",NA,4,420,145,1,3,2,"Apartamento","centenario",-76.532,3.465
"998",5233,"Zona Norte",NA,5,320,120,1,4,4,"Apartamento","centenario",-76.53524,3.45186
"999",5326,"Zona Norte",NA,6,900,330,NA,2,3,"Casa","centenario",-76.53593,3.45391
"1000",5417,"Zona Norte",NA,4,150,75,1,2,2,"Apartamento","centenario",-76.53637,3.45348
"1001",5772,"Zona Norte",NA,5,870,292,2,5,8,"Casa","centenario",-76.53814,3.4534
"1002",6025,"Zona Oeste",NA,4,440,400,1,3,4,"Apartamento","centenario",-76.54,3.451
"1003",6174,"Zona Norte",NA,6,470,170,2,2,3,"Apartamento","centenario",-76.541,3.451
"1004",5909,"Zona Centro","02",3,365,160,NA,5,9,"Casa","centro",-76.53934,3.4473
"1005",4999,"Zona Centro",NA,6,1000,400,NA,5,10,"Casa","centro",-76.53439,3.44932
"1006",5177,"Zona Centro",NA,3,300,130,NA,2,3,"Apartamento","centro",-76.535,3.451
"1007",5584,"Zona Centro",NA,3,500,376,1,2,5,"Casa","centro",-76.53737,3.44745
"1008",7374,"Zona Oeste","01",5,450,114,1,4,4,"Apartamento","cerro cristales",-76.54908,3.43753
"1009",7391,"Zona Oeste","02",6,560,124,2,3,3,"Apartamento","cerro cristales",-76.54913,3.44191
"1010",7676,"Zona Oeste","03",5,530,123,2,3,3,"Apartamento","cerro cristales",-76.55113,3.42684
"1011",7311,"Zona Oeste","04",6,620,150,2,4,3,"Apartamento","cerro cristales",-76.54879,3.43752
"1012",7376,"Zona Oeste","04",6,350,90,1,2,3,"Apartamento","cerro cristales",-76.54908,3.43753
"1013",7546,"Zona Oeste","04",5,350,89,1,2,2,"Apartamento","cerro cristales",-76.55019,3.44749
"1014",7752,"Zona Oeste","04",6,355,89,1,2,3,"Apartamento","cerro cristales",-76.55185,3.42839
"1015",7753,"Zona Oeste","04",5,370,95,1,3,3,"Apartamento","cerro cristales",-76.55185,3.42839
"1016",7754,"Zona Oeste","04",6,350,90,1,4,3,"Apartamento","cerro cristales",-76.55185,3.42839
"1017",7755,"Zona Oeste","04",5,350,89,1,2,2,"Apartamento","cerro cristales",-76.55185,3.42839
"1018",7767,"Zona Oeste","04",5,620,150,2,4,3,"Apartamento","cerro cristales",-76.55192,3.43741
"1019",7870,"Zona Oeste","04",5,360,90,1,2,3,"Apartamento","cerro cristales",-76.55264,3.42995
"1020",8303,"Zona Oeste","04",5,250,86,1,1,1,"Apartamento","cerro cristales",-76.56572,3.451
"1021",7375,"Zona Oeste","05",6,318,86,2,2,2,"Apartamento","cerro cristales",-76.54908,3.43753
"1022",7481,"Zona Oeste","05",6,350,78,2,2,1,"Apartamento","cerro cristales",-76.54989,3.4348
"1023",7764,"Zona Oeste","05",5,375,85,1,2,3,"Apartamento","cerro cristales",-76.55188,3.42843
"1024",8047,"Zona Oeste","05",6,500,108,2,2,3,"Apartamento","cerro cristales",-76.55428,3.43323
"1025",7385,"Zona Oeste","07",6,680,155,2,5,4,"Apartamento","cerro cristales",-76.54909,3.42959
"1026",7496,"Zona Oeste","08",5,350,89,1,2,3,"Apartamento","cerro cristales",-76.54999,3.44749
"1027",7490,"Zona Oeste",NA,6,380,105,1,2,3,"Apartamento","cerro cristales",-76.54991,3.44751
"1028",7704,"Zona Oeste",NA,5,650,199,2,4,5,"Apartamento","cerro cristales",-76.55141,3.43096
"1029",7941,"Zona Sur",NA,5,350,90,1,2,3,"Apartamento","cerro cristales",-76.553,3.43
"1030",8151,"Zona Sur","02",5,350,117,2,3,3,"Casa","cerros de guadalupe",-76.556,3.409
"1031",5204,"Zona Sur","01",4,355,142,1,3,4,"Casa","champagnat",-76.53514,3.42998
"1032",5205,"Zona Sur","01",4,350,192,NA,2,6,"Casa","champagnat",-76.53514,3.42998
"1033",5208,"Zona Sur","01",4,330,220,1,2,5,"Casa","champagnat",-76.53514,3.42998
"1034",5003,"Zona Sur","02",4,230,175,1,2,4,"Apartamento","champagnat",-76.53444,3.43343
"1035",5129,"Zona Sur","02",4,450,445,2,4,7,"Casa","champagnat",-76.53494,3.43145
"1036",5206,"Zona Sur","02",3,485,333,2,3,4,"Casa","champagnat",-76.53514,3.42998
"1037",5207,"Zona Sur","02",4,480,342,NA,5,8,"Casa","champagnat",-76.53514,3.43083
"1038",5309,"Zona Sur","02",4,490,265,4,5,4,"Casa","champagnat",-76.53574,3.43
"1039",4973,"Zona Sur","03",4,375,260,3,3,4,"Casa","champagnat",-76.53405,3.43106
"1040",5120,"Zona Sur","03",4,500,180,3,3,4,"Casa","champagnat",-76.53483,3.42998
"1041",4880,"Zona Sur",NA,4,420,157,1,3,4,"Casa","champagnat",-76.53354,3.42683
"1042",4907,"Zona Sur",NA,4,450,225,1,2,3,"Casa","champagnat",-76.53384,3.43223
"1043",5153,"Zona Sur",NA,4,540,126,1,6,8,"Casa","champagnat",-76.535,3.433
"1044",5497,"Zona Sur",NA,4,400,200,1,5,5,"Casa","champagnat",-76.537,3.427
"1045",772,"Zona Oriente","01",3,238,125,NA,1,4,"Casa","chapinero",-76.503,3.444
"1046",929,"Zona Oriente","01",3,215,205,NA,4,8,"Casa","chapinero",-76.506,3.446
"1047",768,"Zona Oriente","02",3,225,140,1,2,4,"Casa","chapinero",-76.50298,3.44458
"1048",883,"Zona Oriente","02",4,265,175,NA,2,2,"Casa","chapinero",-76.50461,3.44434
"1049",731,"Zona Oriente",NA,3,235,230,1,3,5,"Casa","chapinero",-76.502,3.444
"1050",851,"Zona Norte",NA,3,400,300,NA,4,3,"Casa","chapinero",-76.504,3.444
"1051",2351,"Zona Oriente",NA,3,228,125,NA,1,4,"Casa","chapinero",-76.51991,3.43309
"1052",248,"Zona Norte","01",3,75,50.64,NA,1,2,"Apartamento","chiminangos",-76.49044,3.47682
"1053",314,"Zona Norte","02",3,89,64,NA,1,3,"Apartamento","chiminangos",-76.49283,3.4771
"1054",331,"Zona Norte","02",3,86,64,NA,1,3,"Apartamento","chiminangos",-76.49306,3.47712
"1055",5088,"Zona Norte","02",3,100,60,NA,1,3,"Apartamento","chiminangos",-76.53464,3.44987
"1056",7465,"Zona Norte","02",3,95,56,NA,1,3,"Apartamento","chiminangos",-76.54973,3.42484
"1057",244,"Zona Norte","03",3,85,60,1,1,3,"Apartamento","chiminangos",-76.49036,3.47683
"1058",484,"Zona Norte","03",3,75,54,NA,1,3,"Apartamento","chiminangos",-76.497,3.476
"1059",332,"Zona Norte","05",3,93,64,NA,1,3,"Apartamento","chiminangos",-76.49316,3.4777
"1060",344,"Zona Norte","05",3,85,62,NA,1,3,"Apartamento","chiminangos",-76.49359,3.47579
"1061",370,"Zona Norte","05",3,75,62,NA,1,3,"Apartamento","chiminangos",-76.49445,3.47907
"1062",71,"Zona Norte",NA,3,78,54,2,1,3,"Apartamento","chiminangos",-76.4782,3.44898
"1063",249,"Zona Norte",NA,3,110,100,NA,1,3,"Apartamento","chiminangos",-76.49065,3.47723
"1064",269,"Zona Norte",NA,3,77,55,NA,1,3,"Apartamento","chiminangos",-76.49119,3.47606
"1065",270,"Zona Norte",NA,3,65,60,NA,1,3,"Apartamento","Chiminangos",-76.4913,3.47745
"1066",335,"Zona Norte",NA,3,87,62,NA,1,3,"Apartamento","chiminangos",-76.49318,3.47818
"1067",336,"Zona Norte",NA,3,87,62,NA,1,3,"Apartamento","chiminangos",-76.49318,3.47818
"1068",337,"Zona Norte",NA,3,72,61,NA,1,3,"Apartamento","chiminangos",-76.49318,3.47816
"1069",341,"Zona Norte",NA,3,117,60,NA,1,3,"Apartamento","chiminangos",-76.49353,3.47946
"1070",300,"Zona Oriente","01",3,110,60,NA,1,3,"Apartamento","chiminangos 1 etapa",-76.492,3.477
"1071",330,"Zona Norte","05",3,87,54,NA,1,3,"Apartamento","chiminangos 2 etapa",-76.493,3.478
"1072",329,"Zona Norte",NA,3,79,64,NA,1,3,"Apartamento","chiminangos 2 etapa",-76.493,3.477
"1073",3500,"Zona Norte","01",6,580,150,2,3,3,"Apartamento","chipichape",-76.52685,3.47832
"1074",3579,"Zona Norte","01",5,470,152,2,2,3,"Apartamento","chipichape",-76.52714,3.47538
"1075",3838,"Zona Norte","02",5,350,120,2,2,3,"Apartamento","chipichape",-76.52896,3.47504
"1076",5152,"Zona Norte","02",5,600,220,2,4,4,"Casa","chipichape",-76.535,3.461
"1077",1660,"Zona Norte","03",5,550,235,2,5,4,"Casa","chipichape",-76.517,3.468
"1078",1839,"Zona Norte","03",5,550,230,4,4,5,"Casa","chipichape",-76.51796,3.46867
"1079",3569,"Zona Norte","03",5,300,77,1,2,2,"Apartamento","chipichape",-76.52707,3.47573
"1080",3639,"Zona Norte","03",5,420,125,2,3,3,"Apartamento","chipichape",-76.52756,3.48006
"1081",3711,"Zona Norte","03",5,610,252,2,4,4,"Casa","chipichape",-76.528,3.475
"1082",3779,"Zona Norte","03",4,350,98,2,3,4,"Casa","chipichape",-76.5284,3.48154
"1083",3261,"Zona Norte","04",4,235,94,1,3,3,"Apartamento","chipichape",-76.5251,3.47984
"1084",4002,"Zona Norte","04",5,230,95,1,3,4,"Apartamento","chipichape",-76.52905,3.47521
"1085",4186,"Zona Norte","04",5,520,110,2,3,3,"Apartamento","chipichape",-76.53,3.47616
"1086",3458,"Zona Norte","07",5,415,118,2,5,0,"Apartamento","chipichape",-76.52645,3.47802
"1087",3992,"Zona Norte","07",5,720,142,2,4,4,"Apartamento","chipichape",-76.52902,3.47515
"1088",3660,"Zona Norte","08",4,750,300,3,5,4,"Apartamento","chipichape",-76.52782,3.47595
"1089",3994,"Zona Norte","08",5,390,120,2,3,3,"Apartamento","chipichape",-76.52902,3.47515
"1090",3649,"Zona Norte","09",6,385,120,2,3,4,"Apartamento","chipichape",-76.52767,3.47793
"1091",4015,"Zona Norte","09",6,520,110,2,3,3,"Apartamento","chipichape",-76.52913,3.47891
"1092",6173,"Zona Norte","09",5,380,120,2,0,0,"Apartamento","chipichape",-76.541,3.423
"1093",1099,"Zona Norte","10",5,395,120,2,3,4,"Apartamento","chipichape",-76.51001,3.42086
"1094",3991,"Zona Norte","10",5,360,120,2,2,3,"Apartamento","chipichape",-76.52902,3.47515
"1095",3977,"Zona Norte","11",6,750,250,2,4,4,"Apartamento","chipichape",-76.529,3.47363
"1096",3557,"Zona Norte","12",6,435,90,2,3,3,"Apartamento","chipichape",-76.527,3.48
"1097",3996,"Zona Norte","12",5,680,200,2,2,3,"Apartamento","chipichape",-76.52903,3.47645
"1098",3162,"Zona Norte",NA,5,300,77,1,2,2,"Apartamento","chipichape",-76.524,3.479
"1099",3735,"Zona Norte",NA,3,435,170,2,3,3,"Apartamento","chipichape",-76.528,3.479
"1100",3736,"Zona Norte",NA,5,385,116,2,2,3,"Apartamento","chipichape",-76.528,3.479
"1101",3993,"Zona Norte",NA,6,290,48,NA,1,1,"Apartamento","chipichape",-76.52902,3.47515
"1102",4112,"Zona Norte",NA,5,445,47,NA,1,1,"Apartamento","chipichape",-76.52988,3.47623
"1103",1570,"Zona Sur","01",4,290,120,1,3,3,"Casa","ciudad 2000",-76.5166,3.39213
"1104",1829,"Zona Sur","01",4,420,90,1,3,3,"Casa","ciudad 2000",-76.51785,3.3921
"1105",2332,"Zona Sur","01",4,168,62,1,2,2,"Casa","ciudad 2000",-76.51978,3.39228
"1106",2337,"Zona Sur","01",4,270,220,1,2,4,"Casa","ciudad 2000",-76.51979,3.3944
"1107",2341,"Zona Sur","01",4,390,160,1,4,3,"Casa","ciudad 2000",-76.51979,3.3944
"1108",134,"Zona Sur","02",4,300,180,1,3,3,"Casa","ciudad 2000",-76.48579,3.44465
"1109",679,"Zona Sur","02",4,365,230,2,4,3,"Casa","ciudad 2000",-76.501,3.419
"1110",1419,"Zona Sur","02",4,420,250,2,4,6,"Casa","ciudad 2000",-76.516,3.398
"1111",1422,"Zona Sur","02",4,255,120,1,2,2,"Casa","ciudad 2000",-76.516,3.394
"1112",1493,"Zona Sur","02",4,250,90,1,2,2,"Casa","ciudad 2000",-76.5161,3.39273
"1113",1532,"Zona Sur","02",4,295,95,1,3,3,"Casa","ciudad 2000",-76.51655,3.40282
"1114",1538,"Zona Sur","02",4,295,150,1,3,4,"Casa","ciudad 2000",-76.51659,3.39348
"1115",1654,"Zona Sur","02",4,355,190,1,3,4,"Casa","ciudad 2000",-76.517,3.392
"1116",1656,"Zona Sur","02",4,355,190,1,3,4,"Casa","ciudad 2000",-76.517,3.392
"1117",1729,"Zona Sur","02",4,340,250,1,2,4,"Casa","ciudad 2000",-76.51703,3.39182
"1118",1855,"Zona Sur","02",4,430,200,2,4,6,"Casa","ciudad 2000",-76.518,3.395
"1119",1987,"Zona Sur","02",4,255,158,1,2,3,"Casa","ciudad 2000",-76.51871,3.39199
"1120",2147,"Zona Sur","02",4,260,163,1,2,4,"Casa","ciudad 2000",-76.51893,3.39652
"1121",2163,"Zona Sur","02",4,300,170,1,4,4,"Casa","ciudad 2000",-76.519,3.396
"1122",2333,"Zona Sur","02",4,280,162,1,2,3,"Casa","ciudad 2000",-76.51978,3.39253
"1123",2340,"Zona Sur","02",4,300,180,1,3,3,"Casa","ciudad 2000",-76.51979,3.3944
"1124",2638,"Zona Sur","02",3,115,56,NA,1,3,"Apartamento","ciudad 2000",-76.52116,3.39932
"1125",2656,"Zona Sur","02",4,270,185,1,4,6,"Casa","ciudad 2000",-76.52127,3.39629
"1126",2708,"Zona Sur","02",4,280,270,1,2,5,"Casa","ciudad 2000",-76.52167,3.39548
"1127",3351,"Zona Sur","02",4,290,180,1,3,3,"Casa","ciudad 2000",-76.526,3.434
"1128",4425,"Zona Sur","02",4,375,200,1,2,3,"Casa","ciudad 2000",-76.53144,3.36219
"1129",1329,"Zona Sur","03",4,360,180,2,4,5,"Casa","ciudad 2000",-76.51514,3.3948
"1130",1330,"Zona Sur","03",4,368,320,1,4,4,"Casa","ciudad 2000",-76.51514,3.3948
"1131",1331,"Zona Sur","03",4,360,297,1,4,5,"Casa","ciudad 2000",-76.51514,3.3948
"1132",1373,"Zona Sur","03",4,325,90,1,4,5,"Casa","ciudad 2000",-76.51567,3.39552
"1133",1421,"Zona Sur","03",4,335,250,1,5,5,"Casa","ciudad 2000",-76.516,3.393
"1134",1733,"Zona Sur","03",4,390,240,NA,3,6,"Casa","ciudad 2000",-76.51707,3.39235
"1135",1738,"Zona Sur","03",4,350,90,2,4,4,"Casa","ciudad 2000",-76.51713,3.39471
"1136",1754,"Zona Sur","03",4,390,270,1,3,3,"Casa","ciudad 2000",-76.51723,3.39322
"1137",1756,"Zona Sur","03",4,165,65,1,2,3,"Apartamento","ciudad 2000",-76.51723,3.39322
"1138",1777,"Zona Sur","03",4,380,300,2,3,4,"Casa","ciudad 2000",-76.51743,3.39684
"1139",1778,"Zona Sur","03",4,360,190,1,4,4,"Casa","ciudad 2000",-76.51745,3.39673
"1140",1782,"Zona Sur","03",4,210,70,1,2,3,"Apartamento","ciudad 2000",-76.51749,3.39277
"1141",1824,"Zona Sur","03",4,340,240,3,4,4,"Casa","ciudad 2000",-76.51777,3.39198
"1142",1884,"Zona Sur","03",4,380,375,1,3,5,"Casa","ciudad 2000",-76.51801,3.39511
"1143",1909,"Zona Sur","03",4,375,245,1,3,4,"Casa","ciudad 2000",-76.51824,3.394
"1144",2367,"Zona Sur","03",4,355,250,1,3,4,"Casa","ciudad 2000",-76.52,3.398
"1145",2407,"Zona Sur","03",4,165,64,1,2,3,"Apartamento","ciudad 2000",-76.52001,3.39462
"1146",2479,"Zona Sur","03",4,210,70,1,2,3,"Apartamento","ciudad 2000",-76.52059,3.39399
"1147",2615,"Zona Sur","03",4,310,145,3,2,4,"Casa","ciudad 2000",-76.52101,3.39693
"1148",2616,"Zona Sur","03",4,340,250,2,3,4,"Casa","ciudad 2000",-76.52102,3.39683
"1149",2636,"Zona Sur","03",3,96,61,NA,1,3,"Apartamento","ciudad 2000",-76.52116,3.39932
"1150",3203,"Zona Sur","03",5,360,90,1,3,4,"Casa","ciudad 2000",-76.52458,3.43152
"1151",3900,"Zona Sur","03",4,440,200,1,4,4,"Casa","ciudad 2000",-76.529,3.413
"1152",4751,"Zona Sur","03",4,430,180,1,3,6,"Casa","ciudad 2000",-76.53278,3.39829
"1153",4752,"Zona Sur","03",4,430,180,1,3,6,"Casa","ciudad 2000",-76.53278,3.39829
"1154",828,"Zona Sur","04",4,320,320,NA,3,5,"Casa","ciudad 2000",-76.50363,3.44455
"1155",918,"Zona Sur","04",4,430,250,NA,5,6,"Casa","ciudad 2000",-76.50549,3.41215
"1156",1643,"Zona Sur","04",4,425,154,6,5,5,"Casa","ciudad 2000",-76.51699,3.39605
"1157",1657,"Zona Sur","04",3,800,168,NA,4,5,"Casa","ciudad 2000",-76.517,3.392
"1158",1755,"Zona Sur","04",4,425,270,1,6,6,"Casa","ciudad 2000",-76.51723,3.39322
"1159",2216,"Zona Sur","04",4,190,69,1,2,3,"Apartamento","ciudad 2000",-76.519,3.3942
"1160",2244,"Zona Sur","04",4,195,65,1,2,3,"Apartamento","ciudad 2000",-76.51928,3.38685
"1161",2331,"Zona Sur","04",4,190,65,1,2,3,"Apartamento","ciudad 2000",-76.51978,3.39442
"1162",2365,"Zona Sur","04",4,580,201,1,4,3,"Casa","ciudad 2000",-76.52,3.387
"1163",2550,"Zona Sur","04",3,95,62,NA,1,3,"Apartamento","ciudad 2000",-76.521,3.39936
"1164",2637,"Zona Sur","04",3,96,58,NA,1,3,"Apartamento","ciudad 2000",-76.52116,3.39932
"1165",2639,"Zona Sur","04",3,110,90,NA,1,3,"Apartamento","ciudad 2000",-76.52116,3.39932
"1166",2343,"Zona Sur","05",3,85,60,1,1,3,"Apartamento","ciudad 2000",-76.51979,3.3944
"1167",3976,"Zona Sur","05",3,110,62,1,1,3,"Apartamento","ciudad 2000",-76.529,3.413
"1168",678,"Zona Sur",NA,4,385,103,1,2,2,"Casa","ciudad 2000",-76.501,3.485
"1169",1154,"Zona Sur",NA,4,340,245,NA,3,4,"Casa","ciudad 2000",-76.512,3.4
"1170",1193,"Zona Sur",NA,4,270,90,NA,2,4,"Casa","ciudad 2000",-76.513,3.396
"1171",1310,"Zona Sur",NA,4,390,140,9,5,5,"Casa","ciudad 2000",-76.515,3.393
"1172",1420,"Zona Sur",NA,4,420,200,1,5,6,"Casa","ciudad 2000",-76.516,3.395
"1173",1655,"Zona Sur",NA,4,360,350,2,2,4,"Casa","ciudad 2000",-76.517,3.392
"1174",1658,"Zona Sur",NA,4,325,180,1,4,5,"Casa","ciudad 2000",-76.517,3.395
"1175",1659,"Zona Sur",NA,4,330,185,2,4,3,"Casa","ciudad 2000",-76.517,3.392
"1176",1728,"Zona Sur",NA,4,340,250,2,3,4,"Casa","ciudad 2000",-76.51703,3.3919
"1177",1731,"Zona Sur",NA,3,120,66,1,1,3,"Apartamento","ciudad 2000",-76.51703,3.39182
"1178",1826,"Zona Sur",NA,4,350,220,1,4,5,"Casa","ciudad 2000",-76.5178,3.3951
"1179",1873,"Zona Sur",NA,5,195,70,2,2,3,"Apartamento","ciudad 2000",-76.518,3.393
"1180",2021,"Zona Sur",NA,4,390,240,NA,3,6,"Casa","ciudad 2000",-76.51886,3.39731
"1181",2200,"Zona Sur",NA,4,170,60,1,2,3,"Apartamento","ciudad 2000",-76.519,3.394
"1182",2250,"Zona Sur",NA,4,380,150,1,4,4,"Casa","ciudad 2000",-76.51938,3.39258
"1183",2262,"Zona Sur",NA,4,250,90,1,2,2,"Casa","ciudad 2000",-76.51943,3.39699
"1184",2267,"Zona Sur",NA,4,255,162,1,3,4,"Casa","Ciudad 2000",-76.51952,3.39408
"1185",2338,"Zona Sur",NA,4,300,140,1,3,4,"Casa","ciudad 2000",-76.51979,3.3944
"1186",2339,"Zona Sur",NA,4,280,130,1,2,3,"Casa","ciudad 2000",-76.51979,3.3944
"1187",2356,"Zona Sur",NA,3,95,60,NA,1,3,"Apartamento","ciudad 2000",-76.51997,3.39471
"1188",2363,"Zona Sur",NA,4,350,240,3,5,5,"Casa","ciudad 2000",-76.52,3.396
"1189",2364,"Zona Sur",NA,4,355,220,1,5,6,"Casa","ciudad 2000",-76.52,3.396
"1190",2366,"Zona Sur",NA,4,270,120,1,2,4,"Casa","ciudad 2000",-76.52,3.397
"1191",2402,"Zona Sur",NA,4,170,65,1,2,3,"Apartamento","ciudad 2000",-76.52,3.395
"1192",2439,"Zona Sur",NA,4,349,250,2,3,4,"Casa","ciudad 2000",-76.52029,3.39812
"1193",2461,"Zona Sur",NA,4,136,56,1,2,2,"Casa","ciudad 2000",-76.52043,3.39808
"1194",3898,"Zona Sur",NA,4,325,168,1,4,5,"Casa","ciudad 2000",-76.529,3.413
"1195",3899,"Zona Sur",NA,4,270,150,1,2,4,"Casa","ciudad 2000",-76.529,3.413
"1196",4592,"Zona Sur",NA,4,320,252,1,3,5,"Casa","ciudad 2000",-76.532,3.452
"1197",5054,"Zona Sur",NA,4,320,180,1,3,3,"Casa","ciudad 2000",-76.53464,3.44987
"1198",5287,"Zona Sur",NA,4,350,192,2,3,4,"Casa","ciudad 2000",-76.53557,3.33855
"1199",3710,"Zona Sur","02",5,550,300,2,4,4,"Casa","ciudad antejardin",-76.528,3.364
"1200",49,"Zona Sur","01",4,275,99,1,2,3,"Apartamento","ciudad bochalema",-76.47141,3.42066
"1201",50,"Zona Sur","01",4,290,98,2,3,3,"Apartamento","ciudad bochalema",-76.47141,3.42066
"1202",3487,"Zona Sur","01",4,220,72,1,2,3,"Apartamento","ciudad bochalema",-76.5267,3.46782
"1203",5223,"Zona Sur","01",4,148,54,NA,2,3,"Apartamento","ciudad bochalema",-76.53522,3.4137
"1204",5226,"Zona Sur","01",4,200,72,1,2,3,"Apartamento","ciudad bochalema",-76.53522,3.4137
"1205",48,"Zona Sur","02",5,180,63,1,2,3,"Apartamento","ciudad bochalema",-76.47141,3.42066
"1206",942,"Zona Sur","02",4,170,61,NA,2,2,"Apartamento","ciudad bochalema",-76.50608,3.45602
"1207",1533,"Zona Sur","02",4,147,60,NA,2,2,"Apartamento","ciudad bochalema",-76.51655,3.40282
"1208",3791,"Zona Sur","02",4,178,63,1,2,3,"Apartamento","ciudad bochalema",-76.52851,3.36019
"1209",4184,"Zona Sur","02",5,250,66.37,1,2,3,"Apartamento","ciudad bochalema",-76.53,3.36306
"1210",5227,"Zona Sur","02",4,145,62,1,2,3,"Apartamento","ciudad bochalema",-76.53522,3.4137
"1211",6192,"Zona Sur","02",4,168,63,1,2,3,"Apartamento","ciudad bochalema",-76.54121,3.38927
"1212",2797,"Zona Sur","03",4,210,65,1,2,3,"Apartamento","ciudad bochalema",-76.522,3.37137
"1213",4744,"Zona Sur","03",5,150,60,NA,2,2,"Apartamento","ciudad bochalema",-76.53277,3.39814
"1214",4840,"Zona Sur","03",4,210,72,1,2,2,"Apartamento","ciudad bochalema",-76.53326,3.35325
"1215",5224,"Zona Sur","03",4,160,60,NA,2,3,"Apartamento","ciudad bochalema",-76.53522,3.4137
"1216",5232,"Zona Sur","03",4,148,63,NA,2,2,"Apartamento","ciudad bochalema",-76.53522,3.4137
"1217",63,"Zona Sur","04",4,185,63,2,2,2,"Apartamento","ciudad bochalema",-76.47414,3.41972
"1218",1332,"Zona Sur","04",4,230,66,2,2,3,"Apartamento","ciudad bochalema",-76.51514,3.36589
"1219",3451,"Zona Sur","04",4,165,59,NA,2,2,"Apartamento","ciudad bochalema",-76.52638,3.43409
"1220",4872,"Zona Sur","04",5,220,65,1,2,2,"Apartamento","ciudad bochalema",-76.53351,3.41319
"1221",5274,"Zona Sur","04",5,232,67,1,2,2,"Apartamento","ciudad bochalema",-76.53551,3.36362
"1222",6024,"Zona Sur","04",4,235,62,1,2,3,"Apartamento","ciudad bochalema",-76.54,3.362
"1223",5228,"Zona Sur","05",4,118,58,1,2,3,"Apartamento","ciudad bochalema",-76.53522,3.4137
